Wilfredo Daniel Caballero,41,370508400,Argentina,Goalkeeper,Chelsea,180,0,N/A,0,0,0,0,0
Wilfried Zaha,29,721382400,Ivory Coast,Midfielder,Crystal Palace,3041,5,N/A,10,0,0,10,1
Will Hughes,27,798102000,England,Midfielder,Watford,2436,4,N/A,2,0,0,5,0
Will Norris,29,745138800,England,Goalkeeper,Wolverhampton Wanderers,0,0,N/A,0,0,0,0,0
Willian,34,587113200,Brazil,Forward,Chelsea,2108,6,N/A,3,0,0,2,0
Willy Boly,31,665568000,France,Defender,Wolverhampton Wanderers,3169,0,N/A,4,0,0,3,1
Xherdan Shaqiri,31,687078000,Switzerland,Midfielder,Liverpool,1058,3,N/A,6,0,0,2,0
Yann Valery,23,919670400,France,Defender,Southampton,1715,1,N/A,2,0,0,5,1
Yerry Fernando Mina González,28,780303600,Colombia,Defender,Everton,890,0,N/A,1,0,0,3,0
Yoshinori Muto,30,711183600,Japan,Forward,Newcastle United,516,0,N/A,1,0,0,1,0
Youri Tielemans,25,862988400,Belgium,Midfielder,Leicester City,1092,4,N/A,3,0,0,2,0
Yves Bissouma,26,841388400,Mali,Midfielder,Brighton & Hove Albion,1769,0,N/A,0,0,0,5,0
Zechariah Medley,22,962953200,England,Defender,Arsenal,0,0,N/A,0,0,0,0,0
Zeze Steven Sessegnon,22,958633200,England,Defender,Fulham,0,0,N/A,0,0,0,0,0
Łukasz Fabiański,37,482659200,Poland,Goalkeeper,West Ham United,3420,0,N/A,0,0,0,0,0
